entry_date,entry_price,exit_date,exit_price,pnl_pct,bars_held,exit_reason
2023-01-24T19:24:00,143.61,2023-01-24T19:40:00,143.29,-0.223,16,stop_loss
2023-01-25T20:41:00,141.91,2023-01-25T20:48:00,141.66,-0.176,7,stop_loss
2023-01-26T11:42:00,142.2,2023-01-26T11:53:00,142.16,-0.028,11,stop_loss
2023-01-26T11:54:00,142.16,2023-01-26T12:00:00,142.1,-0.042,6,stop_loss
2023-01-26T13:30:00,142.33,2023-01-26T13:38:00,142.79,0.323,8,take_profit
2023-01-26T18:11:00,145.86,2023-01-26T18:41:00,146.45,0.404,30,take_profit
2023-01-26T20:02:00,146.18,2023-01-26T20:33:00,146.65,0.322,31,take_profit
2023-01-27T15:53:00,149.53,2023-01-27T16:04:00,150.68,0.769,11,take_profit
2023-01-27T20:48:00,152.04,2023-01-27T20:53:00,151.52,-0.342,5,stop_loss
2023-01-31T17:23:00,147.55,2023-01-31T17:54:00,148.26,0.481,31,take_profit
2023-01-31T20:14:00,148.53,2023-01-31T20:29:00,148.26,-0.182,15,stop_loss
2023-02-01T13:10:00,147.03,2023-02-01T13:16:00,146.85,-0.122,6,stop_loss
2023-02-01T16:13:00,148.55,2023-02-01T17:24:00,149.13,0.39,71,take_profit
2023-02-01T18:52:00,148.88,2023-02-01T19:07:00,149.86,0.658,15,take_profit
2023-02-02T09:10:00,180.5,2023-02-02T09:46:00,182.37,1.036,36,take_profit
2023-02-02T12:24:00,182.0,2023-02-02T13:31:00,183.25,0.687,67,take_profit
2023-02-02T19:22:00,192.56,2023-02-02T19:31:00,191.17,-0.722,9,stop_loss
2023-02-02T19:35:00,190.66,2023-02-02T19:58:00,189.5,-0.608,23,stop_loss
